steps	episodes	elapsed	mean	median	stdev	max	min	average_value	average_entropy	average_value_loss	average_policy_loss	n_updates	explained_variance
14001	1077	11984.338288545609	2.0154679291391546	2.3096731834830817	0.4431199092238647	2.3325694639135013	1.3576545629117645	0.7702508	1.4666739	0.22100509356707335	0.02247917642816901	8820	0.5146938315740405
14105	1085	12079.450564146042	1.7874309144033123	1.9145324772882868	0.6434771677760246	2.2620707109155647	0.6888719202269044	0.77125925	1.4670073	0.22460012845695018	0.005184727851301431	8883	0.5340176933527208
14209	1093	12172.219477891922	2.2786093010499084	2.3370588287514753	0.11761244328643058	2.397936806673714	2.1332438841812644	0.7685441	1.4672381	0.22929001025855542	0.030048206448554993	8946	0.60585017694604
14300	1100	12251.340103626251	2.052647125154937	2.2608054312419603	0.5359437307057985	2.3723673794522533	1.105872502595928	0.76331514	1.4671302	0.23395706810057162	0.029097217060625555	9009	0.5507615789042237
14404	1108	12336.187281370163	1.7378406009340095	1.6329849460696761	0.6044797478140229	2.460033757341863	1.165885201389226	0.76336724	1.4669219	0.26544380865991113	0.015274773947894574	9072	0.671912207979082
14508	1116	12419.512466192245	1.8936326833862256	2.0775439722573017	0.5334839813130858	2.385689362517603	1.17092689623577	0.7678424	1.4667109	0.24194684877991676	0.04423361223656684	9135	0.3491519100790855
14612	1124	12503.354935646057	1.966725512751014	2.0218133559774323	0.4433170909397792	2.4088662273739425	1.3582937285246433	0.767281	1.4663892	0.19915237240493297	0.03838774835690856	9198	0.40581340957049605
14703	1131	12582.817895412445	2.1611359737646803	2.2862407360071795	0.2683681927418618	2.4033796123968516	1.7462460357767167	0.7554265	1.4659351	0.19883037589490413	0.03872703600674868	9261	0.6150830043496509
14807	1139	12665.496690273285	2.125224738310395	2.2275388652621824	0.20762589906238524	2.3393792348011777	1.835353740378371	0.75333935	1.4653748	0.2180524055659771	0.04570573411881924	9324	0.48415875429298216
14911	1147	12748.678911924362	2.2187836784355555	2.169293051330611	0.14179354564156166	2.39378114377689	2.0790418981676617	0.7482529	1.4648094	0.19540356662124395	0.018869455829262735	9387	0.4693611923749762
15002	1154	12828.090579271317	2.076800846130116	2.2180263580671116	0.2805334823186316	2.3785154113606337	1.7418794921678236	0.7398455	1.4643116	0.183564456962049	0.030169090144336223	9450	0.6047054437019226
15106	1162	12912.491467475891	2.098542072572949	2.1333427146621515	0.16226001414362573	2.2796148779034926	1.8776133799807908	0.72556704	1.4636741	0.19667151965200902	0.01322921865619719	9513	0.5811832921729307
15210	1170	12998.643287420273	2.1718259502165114	2.182621550270734	0.12764422348662702	2.3235930050107054	1.9970651531165036	0.7301334	1.4630674	0.20843141056597234	0.007438811995089054	9576	0.5932976846047313
15301	1177	13076.891741275787	1.9363611439107664	1.9534145199642845	0.2990635911200404	2.2739141364304607	1.465542860542825	0.73489225	1.4626243	0.2234409262984991	0.0160358077660203	9639	0.5237251814408852
15405	1185	13160.147451877594	1.9166860705350102	1.973298022305139	0.24546186620371668	2.1213751283956497	1.5277275509495056	0.73926437	1.4620442	0.21631713766604663	0.02824911143630743	9702	0.5478131474275609
15509	1193	13244.881458044052	2.099316766929852	2.039085060253166	0.18065644413975432	2.321350849771667	1.8759103370550774	0.7384602	1.4613396	0.23108512431383132	0.027293447190895676	9765	0.3522385774051833
15600	1200	13321.693312644958	1.8416130809305673	2.155630141543828	0.6244204533206086	2.2660822808555547	0.78039019006798	0.7251565	1.4607891	0.1949144094437361	0.036950032580643895	9828	0.5967036877032058
15704	1208	13406.648064613342	1.9456757502217534	1.9282760239338097	0.24602739307043336	2.2161475724659474	1.6292692028728752	0.7362788	1.4602158	0.1990972588211298	0.056670559495687486	9891	0.5796695881033256
15808	1216	13492.876745939255	2.160326374344487	2.2228081165559503	0.23411559714240182	2.3378269521201145	1.7545483276993914	0.73834825	1.4597058	0.22001274973154067	0.01888357203453779	9954	0.5798140691606759
15912	1224	13578.489311218262	2.1033900233055873	2.170218468967333	0.1442410288468631	2.258586293956281	1.9320124410172705	0.7438322	1.4591233	0.20433767102658748	0.01765811089426279	10017	0.5999498938392922
16003	1231	13656.46236538887	2.0933389587138667	2.159266284267047	0.22082386787071273	2.2875539872536237	1.7285067346974852	0.75566167	1.4586058	0.19783084020018576	0.02942829901352525	10080	0.5405455026373887
16107	1239	13742.022986650467	1.9471712544030715	2.0177768265442775	0.41027660518795467	2.3137077543236506	1.3280069216213095	0.7588356	1.4579954	0.19225323162972927	0.05117686215788126	10143	0.66501451994385
16211	1247	13826.084684371948	2.167415359595555	2.13556387936277	0.08665155234388477	2.2643388598736154	2.0876860484275093	0.7596477	1.4572963	0.18743272460997104	0.013680588789284229	10206	0.4451976688136181
16302	1254	13904.900859355927	2.0623742451689675	2.0709946787117186	0.17934718593698362	2.226965515760723	1.7715214675228257	0.7451964	1.456768	0.1828785101696849	0.014961554687470197	10269	0.6886353948974223
16406	1262	13989.74765753746	1.9311263034658865	1.9523076066207814	0.2076050247120619	2.205034265095311	1.6485986813116988	0.73735815	1.4563838	0.18951320994645357	0.032440158762037756	10332	0.6945767829477827
16510	1270	14074.422185659409	1.68512503645926	1.9348134448793957	0.48963057608049887	2.1242874630648774	0.9622672927510181	0.73310065	1.4562439	0.18601489707827568	0.019438697043806314	10395	0.5862240513830412
16601	1277	14150.674769878387	2.185313402420707	2.189469938495269	0.13979457931285738	2.379122885953306	2.005857229105905	0.7553804	1.456061	0.18786819450557232	0.10253323396667838	10458	0.2692663112677077
16705	1285	14237.415236711502	2.277650897545046	2.312056733471857	0.10917561417375551	2.3845651074425516	2.108858001051585	0.7442338	1.4556382	0.20083770725876093	0.07993082163855433	10521	0.6725151167246102
16809	1293	14323.09060049057	2.27261987122454	2.2899770643068282	0.10610453216759186	2.39649030079807	2.1452722649500067	0.7455294	1.4550569	0.19436668127775192	0.014155981075018644	10584	0.5726018566425203
16900	1300	14403.492436408997	2.2707584671723886	2.2688416396533078	0.07793736716073102	2.361258212879233	2.1895628053603207	0.7419316	1.4546295	0.2083299670368433	0.016366321705281735	10647	0.6092186510097548
17004	1308	14490.018567085266	2.2152294014287763	2.2009619473474467	0.09833072855077894	2.3491033881966716	2.08253326673757	0.738087	1.4543008	0.2494374218583107	0.013007701570168138	10710	0.5632810368090959
17108	1316	14576.681566238403	2.2660955655002057	2.3336111740088543	0.19101666255395608	2.394615296989314	1.92862404940021	0.74569505	1.4539155	0.23943786427378655	0.0010709560196846724	10773	0.6129841756571857
17212	1324	14663.545848846436	2.288245969107125	2.3967223325487614	0.19840979757066562	2.464294918546688	2.021557551427936	0.7469302	1.4533132	0.2321505357325077	0.0034997985139489174	10836	0.508030144314753
17303	1331	14744.639353990555	2.327923971006076	2.34969048443054	0.07792545963631091	2.4313555009055237	2.2455487665016713	0.75685704	1.4527373	0.2495929118990898	0.023257166687399147	10899	0.5772503121822441
17407	1339	14831.862718820572	2.3365323817586834	2.298844076612372	0.06985229503384494	2.4453284473624004	2.2788948580203003	0.7675789	1.4515495	0.27335437297821047	0.01631658958271146	10962	0.5373829232722203
17511	1347	14918.342828989029	2.1857117611214187	2.2151777570685427	0.15496371408011808	2.3161121887425393	1.9214618547822055	0.76747775	1.4503087	0.24945133458822966	0.013725416287779808	11025	0.5872595871455155
17602	1354	14998.034830093384	2.2715080998267894	2.237484081252063	0.12176731544723088	2.445682135694664	2.1208558530132016	0.7576683	1.4492134	0.22683467023074627	0.02105211054906249	11088	0.5715325665929938
17706	1362	15084.14277291298	2.2683738295520235	2.256102496421508	0.05904404147584493	2.3499041267351735	2.193767121147334	0.7679142	1.4481772	0.2156682811304927	0.037231200877577066	11151	0.6591272150601053
17810	1370	15171.491403341293	2.2622227580895418	2.220278106672528	0.08272665206000776	2.3924935810701324	2.1907586624395403	0.7704176	1.4473977	0.2502640203014016	0.028146108649671077	11214	0.44985137920854823
17901	1377	15251.063445806503	2.101124014518329	2.1364745788200694	0.22067420869237672	2.403892593477103	1.8180408286801846	0.7771387	1.4467165	0.23799673452973366	-0.0029694467782974245	11277	0.5276450795029357
18005	1385	15336.65223646164	2.1556812854155734	2.2403967041190076	0.19137663745639422	2.3207119987776954	1.904243629387942	0.7797323	1.445794	0.22276151217520238	0.02716244610026479	11340	0.5289072691706098
18109	1393	15422.287683010101	2.162039520086071	2.14194291760214	0.1809258782973679	2.3913924055211884	1.9146352082780247	0.78229564	1.4451168	0.20926343567669392	0.023396075963974	11403	0.5808566453635253
18200	1400	15501.245376825333	2.428495770206286	2.4432218173015112	0.10455883513124344	2.5566341113801183	2.2698663170524056	0.77415586	1.4446522	0.19827261470258237	0.022302899099886416	11466	0.6153692046305523
18304	1408	15585.99122953415	1.9456645598230273	1.8255187827310586	0.42556386324322776	2.38948310664277	1.4167078172694114	0.77469707	1.4442	0.21775191105902195	0.02470325192436576	11529	0.5908649876248498
18408	1416	15672.326947689056	2.169891535046656	2.2417771679257736	0.20329282543109942	2.36826750130044	1.8321535888156086	0.77206516	1.4441416	0.20005791008472443	0.006098082177340984	11592	0.4757611304711714
18512	1424	15759.20378112793	2.268782070974463	2.31843606837088	0.0924940596974608	2.356814457976424	2.1361999597890766	0.76314485	1.4441199	0.1849228122085333	-0.015798743357881905	11655	0.7145178376874245
18603	1431	15837.59541964531	2.1486639336601754	2.1291580845465394	0.22666176647586672	2.3756309881213045	1.848888461093186	0.7647423	1.4441082	0.2088895931839943	-0.016623669750988484	11718	0.5885557572343774
18707	1439	15921.274629592896	1.93994244691178	1.9191457424011564	0.3500493795041708	2.367071905425423	1.4094376617571178	0.76261485	1.4440737	0.21543551914393902	-0.017447319738566877	11781	0.49273176500914573
18811	1447	16007.568083524704	2.0342891974728934	2.250493214100193	0.6091039280717824	2.4562146813032775	0.9639183580254996	0.7488032	1.4439143	0.22739318549633025	-0.026220245342701672	11844	0.7526979964003766
18902	1454	16085.33265542984	1.8581023140758197	2.0748692183080375	0.43400346590131783	2.147895441975699	1.107937333078274	0.7510492	1.4437348	0.2382115502655506	0.01415031662210822	11907	0.4798930053670033
19006	1462	16166.990678548813	1.7056782002376367	1.8965065660408884	0.3733214999355171	1.9720559861786697	1.0746990741998856	0.75691646	1.443696	0.22941279985010624	0.07818591192364693	11970	0.46111439699192946
19110	1470	16247.166796207428	1.4656044716893448	1.4300581505124843	0.3901570523935337	1.861638425091442	0.974188986049235	0.7586559	1.4437836	0.21919266030192375	0.05027642059139907	12033	0.4617695315611926
19201	1477	16321.822434186935	1.3192360737014852	1.8444020959787935	0.9426545186550824	2.2513414396287215	0.08198233711326224	0.7637914	1.4439754	0.21022786542773247	0.00336382667068392	12096	0.5362993818977575
19305	1485	16398.972423553467	2.185535183226921	2.0752719054291484	0.21922117964912408	2.425389390606547	1.960193850883584	0.7748642	1.4439795	0.27413748688995837	0.05025999499950558	12159	0.11811065811465404
19409	1493	16483.411756515503	1.9919785216438501	2.0885373033000993	0.4130400781767831	2.4238460577447127	1.3353932246437488	0.7574457	1.4439775	0.2396422216668725	0.059897194099612534	12222	0.6209071435957847
19500	1500	16561.708644628525	2.062824312896936	2.217391720669295	0.32001056348702983	2.3344613380661325	1.6122839705182281	0.7676134	1.4437541	0.2220594412460923	-0.0023804455203935504	12285	0.49620994914061056
19604	1508	16646.69386768341	1.9963981349701312	2.2219976451334476	0.6420951655562118	2.4012197945987035	0.8592948119016534	0.76768214	1.4435534	0.22366872515529393	-0.01047683596611023	12348	0.5355240844677784
19708	1516	16729.520977973938	2.1515552382587706	2.175352740232969	0.15929248337577712	2.3707717969884166	1.9729480243140234	0.7769619	1.4432632	0.21513919919729232	0.018811459317803383	12411	0.5281851208991607
19812	1524	16814.770730018616	2.1382254498224595	2.2037016819671362	0.14869358661151985	2.2902076361872044	1.9244856282709952	0.7879713	1.4429468	0.19607576593756676	0.01288508014753461	12474	0.4353642323306304
19903	1531	16891.813297748566	2.0960570840809187	2.060089978003219	0.20688324441398828	2.3331959859206584	1.8547826409688044	0.77960473	1.4427412	0.207238127887249	0.10396967543289065	12537	0.534729962658784
20007	1539	16960.390470981598	0.06989190184653611	0.06593738985997312	0.0067450815861476955	0.07984029796108282	0.0643371270088131	0.7808229	1.4424206	0.23977997586131095	0.10139187200227752	12600	0.22681358804901175
20111	1547	17017.393258333206	0.06967139407254146	0.06806842342897776	0.0036398181845733076	0.07607792510130422	0.06753532453793519	0.77480996	1.4418594	0.1331313208816573	0.07673165993066505	12663	0.004265768030852213
20202	1554	17071.211250066757	0.2665043709023315	0.07125757567235295	0.4377796654481542	1.049625797232622	0.06963753080731584	0.726143	1.4413543	0.02989842396695167	0.061724815741181376	12726	-2.6044426699518213
20306	1562	17127.816869735718	0.06510092591684655	0.06327942614481934	0.006344052113129863	0.07179995622526882	0.05852566696880695	0.64296037	1.4409727	0.009717410954181105	0.041159108644351364	12789	-2.6880671976255948
20410	1570	17184.26711678505	0.07009782592209206	0.06911825326385332	0.0031457109470923433	0.07554729965565764	0.0675459453099564	0.5830403	1.4406244	0.003630248095141724	0.047220416720956566	12852	-8.470357143971045
20501	1577	17236.547679662704	0.07277956026795812	0.07178178286686945	0.008063718291546491	0.08143895546541101	0.06117077845816756	0.5159799	1.4405178	0.003148223892785609	0.044248147308826445	12915	-7.714934834786966
20605	1585	17301.44740986824	1.2634316616330534	1.7335346587059286	0.9593298817472102	2.1147301531124025	0.06860971789863796	0.4420821	1.4404637	0.002563675241544843	0.059067108910530804	12978	-6.834512201270277
20709	1593	17374.3240275383	1.7329412940573172	2.060719178613643	0.9537169229290968	2.4586965500461404	0.06330227946886376	0.38473895	1.4405603	0.16185932438937015	0.06018684236332774	13041	0.12887391094986034
20800	1600	17446.10034942627	1.786141394761424	2.0842464901244555	0.7826952088231757	2.3059906565684187	0.4282456734245524	0.35971782	1.4408103	0.2625800364464521	0.039951792787760496	13104	0.1750837684789176
20904	1608	17525.226483106613	1.6499609212201267	1.5738476087657303	0.42502746384820633	2.1686758336669922	1.15800157089657	0.3538297	1.4410864	0.2626110079139471	0.04301604226231575	13167	0.2946807809312616
21008	1616	17603.421415567398	2.099982337992432	2.149188308517949	0.21384593699332993	2.2641129894365695	1.7370838873025647	0.35092077	1.4414799	0.2122812307626009	0.029774599224328995	13230	0.14010103787869743
21112	1624	17681.603954315186	1.131992905299725	1.2607185992633936	1.0155107734313815	2.2238427919784556	0.07233823977149606	0.33879223	1.4419756	0.1793920300900936	0.02387141900137067	13293	0.5527842115671587
21203	1631	17754.430588960648	2.0706990222574806	2.0237537365439655	0.19246994466072198	2.3773876236506157	1.881289019974863	0.39809552	1.4423186	0.24048203557729722	0.10173116385936737	13356	0.15544331221257235
21307	1639	17836.095073461533	1.9191842509731862	2.1748361059887107	0.5075019514863223	2.350793393323516	1.1070626847456386	0.46590725	1.4426643	0.2591393248364329	0.11971958825364709	13419	0.3952953339136015
21411	1647	17919.61047577858	1.8669836326926745	1.9639110675398634	0.35899480328518407	2.259405826109068	1.3111936918089773	0.5412269	1.4428916	0.196664908118546	0.04011365998536348	13482	0.5896293456744185
21502	1654	17998.811821460724	2.1658290724861855	2.1784182089030146	0.13804695717602375	2.3606728610231458	2.0092082030957705	0.6072995	1.4429468	0.19376697465777398	0.003700668588280678	13545	0.5626826215315601
21606	1662	18085.0157494545	2.2933270128414494	2.2786254003643682	0.03896312675585304	2.3543899685130216	2.252318208575266	0.6773286	1.4429654	0.22856273032724858	-0.006250004470348358	13608	0.5989946595264322
21710	1670	18169.59650540352	2.196899513018943	2.313442478912792	0.18633750832738422	2.352794782179154	1.9725485865481243	0.73477054	1.4429778	0.23544501699507236	-0.014758714772760868	13671	0.500509978665925
